Sýra	Kod	Nota53	NotaAE	Koma53	KomaAE	Pay	Payda	Ms	LNS	VelOn	Söz-1
1	9	Do5	C5	318	318	1	8	455	95	96	ARANAÐME 
2	9	Re5b3	D5b4	324	323	1	8	455	95	96	.
3	9	Do5	C5	318	318	1	8	455	95	96	.
4	9	Si4b2	B4b1	312	313	1	8	455	95	96	.
5	9	Do5	C5	318	318	1	8	455	95	96	.
6	9	Re5b3	D5b4	324	323	1	8	455	95	96	.
7	9	Do5	C5	318	318	1	4	909	95	96	.
8	9	Si4b2	B4b1	312	313	1	8	455	95	96	.
9	9	La4	A4	305	305	3	16	682	95	96	.
10	9	Sol4	G4	296	296	1	16	227	95	96	.
11	9	La4	A4	305	305	1	8	455	95	96	.
12	9	Si4b2	B4b1	312	313	1	8	455	95	96	.
13	9	Do5	C5	318	318	1	16	227	95	96	.
14	9	Re5b3	D5b4	324	323	1	16	227	95	96	.
15	9	Do5	C5	318	318	1	16	227	95	96	.
16	9	Si4b2	B4b1	312	313	1	16	227	95	96	.
17	9	Do5	C5	318	318	3	8	1364	95	96	.
18	9	Do5	C5	318	318	1	8	455	95	96	.
19	9	Re5b3	D5b4	324	323	1	8	455	95	96	.
20	9	Mi5	E5	336	336	1	8	455	95	96	.
21	9	Fa5	F5	340	340	1	8	455	95	96	.
22	9	Sol5	G5	349	349	1	8	455	95	96	.
23	9	La5	A5	358	358	1	8	455	95	96	.
24	9	Sol5	G5	349	349	1	8	455	95	96	.
25	9	Fa5	F5	340	340	1	8	455	95	96	.
26	9	Mi5	E5	336	336	1	8	455	95	96	.
27	9	Re5b3	D5b4	324	323	3	16	682	95	96	.
28	9	Do5	C5	318	318	1	16	227	95	96	.
29	9	Re5b3	D5b4	324	323	1	8	455	95	96	.
30	9	Mi5	E5	336	336	1	8	455	95	96	.
31	9	Do5	C5	318	318	1	8	455	95	96	.
32	9	Re5b3	D5b4	324	323	1	8	455	95	96	.
33	9	Do5	C5	318	318	1	4	909	95	96	.
